weights Rp/RJ vrot/km/s 
7.036518700556049e-63 1.5589264794839086 3.751325493633477
9.780235446990005e-63 1.529547783038824 3.6015598189450815
1.185073121793884e-62 1.661592073060827 3.606302770923043
1.185271764278154e-62 1.5662372638404896 3.8548664928333713
1.240842124881469e-62 1.6676289298773286 3.6566391548568475
1.3226709673764713e-62 1.5827955895012957 3.487839278974007
1.3895411773888512e-62 1.6533472669583138 3.8041056016174633
1.8318142786227721e-62 1.4950093901104773 3.6975979583480725
1.8550070870968463e-62 1.561579754002819 3.802625992153674
2.055207424124978e-62 1.768772696217468 3.747858999688504
2.096435125050639e-62 1.5287281026933235 3.686384607981013
2.2066987087074736e-62 1.569652475629713 3.739510782337946
2.3801730230113824e-62 1.5577641209625566 3.855967022000873
2.697796614424947e-62 1.6672561977483418 3.7466354523001004
2.8504185588486154e-62 1.748819236549052 3.5942817464141728
3.062921790421175e-62 1.679473402527207 3.6602088621033224
3.251224746789683e-62 1.6609722204451236 3.64732357919226
3.6367865820932417e-62 1.5966457794299798 3.676463339164313
3.994644883204453e-62 1.6362755340019217 3.5513324759110194
4.291476813209896e-62 1.7118809534668573 3.937388355977407
4.362984600103944e-62 1.6443891530547732 3.7611298878896466
4.752083896258116e-62 1.7404104277171406 3.624244191477904
5.0950725784989375e-62 1.7429435529498387 3.7640764453508053
5.103324328681907e-62 1.6455039288386795 3.8378773007288314
5.2452527206816165e-62 1.6704237486242208 3.594000291121022
6.160507900169147e-62 1.5807778366299878 3.5613469406106186
6.181753059235337e-62 1.5635394846801498 3.6757331416072327
6.722241564191519e-62 1.751018878986823 3.66478413920089
7.171589844222723e-62 1.6865808943976828 3.5888633596318713
7.393407685428924e-62 1.6790319619946326 3.7442406263013
7.462596115027179e-62 1.777213837634081 3.8339128690347746
8.270736907218383e-62 1.6931075461595775 3.7367596788032182
9.017215555803244e-62 1.6842431460542353 3.717628729840912
9.074416429519309e-62 1.6937116065104068 3.6501097475510065
9.843214070010848e-62 1.5921955341160403 3.5645926639757635
1.032255497603846e-61 1.5362673338637922 3.679991103401131
1.0508303251488362e-61 1.6626955571381434 3.6056662100862487
1.1459044580510977e-61 1.6498211256351958 3.697871424111055
1.1546366862636424e-61 1.7480314516101627 3.8100241987707966
1.2188484226167073e-61 1.6589959577831799 3.499603649461338
1.2469929248146903e-61 1.5907208677653464 3.676441645468958
1.2694735929665732e-61 1.5663715293490283 3.656341773953159
1.3050713637947838e-61 1.6685092367541405 3.753674569527194
1.3185824410709486e-61 1.6731213463886574 3.609149000985348
1.3411918462647606e-61 1.6094238481154153 3.8600735056473043
1.7183085558880475e-61 1.672467028815427 3.56740160308419
1.7285951466327895e-61 1.5660244504365513 3.8075959054572555
1.7283429950817757e-61 1.4829517337641218 3.704111940007095
1.755746643469716e-61 1.5636373785443762 3.706459840215713
2.4253059790774267e-61 1.6737482218006017 3.8293491974430958
2.4781000846098064e-61 1.7622513958090038 3.7524912162705375
2.6343563259608823e-61 1.6646772370763205 3.5273918769208334
2.6262282949550553e-61 1.6002214469349827 3.523071928450285
2.6910482568684894e-61 1.6132270650716052 3.71742828581519
2.7473901390869017e-61 1.6769975522156444 3.708059804956191
2.9061368015840902e-61 1.7287994123483532 3.702529722591794
2.9523809968242823e-61 1.6139058002046576 3.7456111436926802
3.409309856729494e-61 1.548021755180414 3.804014548039061
3.4334043353575724e-61 1.60219244525344 3.6711121855770044
3.614314767218313e-61 1.7083034152417262 3.7338236865387127
4.1939985410334675e-61 1.7606436762281223 3.8204502345267852
4.746199232723948e-61 1.7329917317378478 3.4577199371110643
5.250942862678298e-61 1.6436866734743756 3.770038289001372
5.512837636996531e-61 1.6665854125536135 3.685699814448892
5.884803629251578e-61 1.6808076649088024 3.492195653629475
5.969213255770268e-61 1.7020818915902889 3.6860180458744187
5.988506092831392e-61 1.6753526608548945 3.5220720891840944
6.1367812766540306e-61 1.5483334994103055 3.90384778304834
6.29443329257823e-61 1.6223565784219978 3.4464096361414924
6.483613329455789e-61 1.6961972404022538 3.699965961200674
7.855142626015733e-61 1.5901234592577027 3.9218493066348095
7.943611576606947e-61 1.633696996150289 3.6012765904942157
7.984940364327256e-61 1.5667965237899657 3.578692548039692
9.230083624577174e-61 1.6536545258821072 3.464477256209698
9.53443425828693e-61 1.6454237394226285 3.650842366508075
1.078761348039325e-60 1.7102595406912622 3.5412359585794326
1.0950271656672041e-60 1.5982759128785524 3.7621640482992738
1.1989655803497732e-60 1.6320011468782716 3.7302728966515435
1.270436698261716e-60 1.696572955323203 3.841512162564803
1.2944161659154665e-60 1.7098507700383028 3.806047791660444
1.365005157489867e-60 1.6303099007243866 3.7803641970962496
1.3628403026615932e-60 1.719025499038343 3.6376676603750244
1.7621150788173792e-60 1.6485381070297724 3.740219637548767
1.9674482514857624e-60 1.537042913189477 3.8725895401535753
1.9907639488762293e-60 1.622194589259189 3.69898423593151
2.192042544082526e-60 1.7512863573569692 3.7719507221500024
2.3275263946251342e-60 1.602813979911942 3.6020389235050203
2.6393202292795223e-60 1.7336631278984376 3.6632167255988883
2.7120266485545034e-60 1.7711128476780624 3.636288131317134
2.728828594588328e-60 1.7018953414274853 3.7109820227775567
2.832506434542339e-60 1.6026267588076664 3.635312943384452
3.51904299043152e-60 1.7454507466688982 3.7678273366531876
3.570624144390429e-60 1.6665890973320225 3.516357638296979
3.8676602489881335e-60 1.563538709772203 3.7427609013289964
4.229272711281217e-60 1.6763834778812656 3.639494613045383
4.5653468830352496e-60 1.6341082652334729 3.7079310113415147
5.343315377600067e-60 1.6018702707866384 3.7640805553115353
5.32329761219578e-60 1.5105903722602938 3.7561778409855626
5.298300101633358e-60 1.6995366971566197 3.7834378795279804
5.309052644614351e-60 1.6980994280979744 3.911952593769153
5.622099279031176e-60 1.7403321419888087 3.6043751645846234
6.03782174995288e-60 1.6435747694127336 3.8403392697892094
7.158325108035554e-60 1.5988004905682662 3.810216867320757
7.19795136473763e-60 1.5977110525714293 3.691598856628612
8.357281193189473e-60 1.812312605511535 3.683935875449255
8.688146129163353e-60 1.6590455968020885 3.7172663462895232
9.721826157290937e-60 1.6676994331539645 3.6956722316947594
1.004639732175221e-59 1.5991783318806383 3.648532690756359
1.0256637365581502e-59 1.648033386847763 3.6097812246602876
1.076653552513964e-59 1.5767765464642178 3.7598351901520513
1.2155325293131212e-59 1.799115782740793 3.6873179069820803
1.22044146337418e-59 1.6738906843154848 3.783578395451533
1.2467476232604724e-59 1.6181166727856562 3.578632729038591
1.3363951172169955e-59 1.6843255431535273 3.464718751362785
1.387566125028081e-59 1.585683401202167 3.7499650691622985
1.3817986136692465e-59 1.8211108507821292 3.683220182784897
1.4901870717160408e-59 1.71325476978823 3.826208223235781
1.5094131283636463e-59 1.5343690837343615 3.658695355713212
1.5627748512456347e-59 1.7683751286254283 3.657592253632684
1.8945238084472103e-59 1.6195143702045032 3.6765604311308158
1.9265197012643975e-59 1.6857219479412149 3.6615715606883605
1.9372722408038613e-59 1.6756075048779344 3.572949854082587
1.9507711505391694e-59 1.771292306046654 3.814721325409626
1.9780811724394084e-59 1.5387676386568325 3.657993099179293
1.9690229968555197e-59 1.7244321446963982 3.763784686330324
1.9687014184700301e-59 1.680549398557801 3.5220720303850994
2.3273826838253533e-59 1.5210852550181113 3.7046112000059255
2.6693570502498973e-59 1.6516373060517129 3.710835234216284
3.598193942437448e-59 1.6859409169109068 3.619648749608752
3.642503990274439e-59 1.673384650059388 3.8455671783870558
3.6809130233797917e-59 1.7450092272462379 3.5606291842742386
3.790255994001538e-59 1.655655560155786 3.717512390521216
3.883432347530837e-59 1.659153958462932 3.619513836887505
3.9232372497927836e-59 1.6983489735634754 3.793967906846836
4.102390180459067e-59 1.6587689346086756 3.7338649061380114
6.2208703247516636e-59 1.6922409674867072 3.5853585182014394
7.301430764882923e-59 1.6775811764531552 3.6850267256609612
8.01084104721217e-59 1.7023100194378475 3.778536153231799
8.892396498331969e-59 1.6743675134959881 3.6699368202331217
1.0149421157045633e-58 1.6513734501100088 3.5904225855493976
1.021022671745464e-58 1.6043416778181223 3.651664410193914
1.0368347401246124e-58 1.6191318581997587 3.8159329287092785
1.0833822005611386e-58 1.6011816595932666 3.5897993475159145
1.2038687424757126e-58 1.7252100850811427 3.6743165374675
1.2601659233544773e-58 1.5944753303048254 3.7025088632008862
1.4645659954616388e-58 1.6374096813133137 3.664579913466112
1.5549100393527486e-58 1.5455892061163041 3.807391558130015
1.60075952739207e-58 1.6458999639200695 3.723547845241275
1.6214407455983134e-58 1.6304662984453464 3.7049251148684137
1.643429527836547e-58 1.5834404746596142 3.7367072474000342
1.8243214875931682e-58 1.672122927495765 3.7635588856485342
1.8705592482471882e-58 1.645550254734629 3.666575211725751
1.9419495875408097e-58 1.6498086842263477 3.6584616575904625
1.9821860539370185e-58 1.5105979034957429 3.698277559186266
2.0093325616667604e-58 1.7434126886462482 3.736103225105411
2.101882019241131e-58 1.5720334095571837 3.7502536579869785
2.2847695959780265e-58 1.6293431842126762 3.6554899979430195
2.3983701260278565e-58 1.555991475242286 3.6973453454803114
2.508196837715114e-58 1.563248738448446 3.808762992522188
2.5890468229472405e-58 1.7049099586617333 3.617512503383582
2.6464299532005694e-58 1.5975897924875522 3.525856685158027
2.679354563673986e-58 1.7242607558391398 3.872261421472988
2.712903345171413e-58 1.6102678329603664 3.7455352480806616
3.1804022263692787e-58 1.5850988766843668 3.6421706007529475
3.751910514125839e-58 1.6074545660769082 3.6581694956070656
3.754415680780569e-58 1.567053943950564 3.5552445882265515
3.8310075666129e-58 1.5741228993108298 3.5337094391022355
3.866219661699809e-58 1.6472584024568167 3.729434460704472
4.067262644596579e-58 1.641714580781228 3.521672830421832
4.26912442714517e-58 1.6580572201626889 3.8800950332468407
4.376921222411414e-58 1.5947815393319311 3.6878592886000936
4.6432580537564544e-58 1.6133599800947387 3.653350696459321
5.322731813768899e-58 1.6052677469103993 3.651563748629538
5.4576583338923494e-58 1.6809448615058247 3.5948488694472984
5.5800951660657414e-58 1.7334234872796794 3.8374281693371035
5.735038909390314e-58 1.588203516413308 3.8672416751987018
5.7264545979530115e-58 1.74421180421011 3.6222457718482426
6.35523830743677e-58 1.6367416979467069 3.548229609184364
7.517879099511722e-58 1.6113398982772753 3.882620533585936
7.573389883584839e-58 1.7294616740292255 3.632901093898443
8.496755882633903e-58 1.586402896881498 3.612304143391803
8.489722017689293e-58 1.628759912297506 3.4988344973277137
9.658626615109711e-58 1.6727178728600012 3.69610983777107
1.0536110146642975e-57 1.629200198136341 3.8273993071053516
1.1013966858721183e-57 1.6876248648294458 3.808976974000676
1.1346660592011409e-57 1.6220276398846512 3.6581393494850354
1.266162935533912e-57 1.598228991857599 3.706147132289654
1.4248842917923248e-57 1.5516976573335826 3.552797346872942
1.4334752834440637e-57 1.6258111911955249 3.82691217387212
1.4577450666591484e-57 1.5619633772406065 3.5870026762108753
1.618908148722161e-57 1.7525378423218987 3.780422425916241
1.6675461167800187e-57 1.6472693163606187 3.7629190909764425
1.8178539241665112e-57 1.5820999411498708 3.686519017394858
1.9669178916885327e-57 1.717518431878477 3.5410846218036007
2.0905548343366723e-57 1.571695997892237 3.5934081333271766
2.2157604382191813e-57 1.759588383501316 3.6614962697308697
2.219957036160238e-57 1.6054305365886354 3.7731127625559004
2.2838393905118766e-57 1.5924079538922924 3.8015140909600063
2.3386922600155947e-57 1.7467545459801221 3.672036690909831
2.72888297388711e-57 1.6279511609930215 3.8296505486435537
3.245720388892468e-57 1.7330906633456307 3.887766821460884
3.662302441799116e-57 1.5982735821018679 3.820462492306358
3.8086364199812356e-57 1.7298739476606966 3.5477261031318723
3.802678839002943e-57 1.702225454918354 3.774012466217447
3.92743198133728e-57 1.6644757834918757 3.5080570377951994
3.9827686826454875e-57 1.6423824059581547 3.656900336390656
4.07291419101608e-57 1.7342405943525314 3.688614594706007
4.7812851680796406e-57 1.5843645912162847 3.8340015164374326
5.0729218025248625e-57 1.5857838096485384 3.7733382035755274
5.226325476394278e-57 1.7273555604562008 3.716587337298414
5.207499350691875e-57 1.7062726700193283 3.7265383817518662
5.284557126030169e-57 1.6491451216817032 3.7189092136569495
5.284083077691272e-57 1.6249595853461973 3.835941559047596
5.399276630783595e-57 1.6353194957887047 3.691001375728516
5.86281544062498e-57 1.5847039507610083 3.524234092850397
6.655346967964965e-57 1.7060329833117667 3.8304216554985215
1.009269284319387e-56 1.6140702954761665 3.793272565437266
1.0571859494052897e-56 1.698609919004816 3.797910173727214
1.2176959847745471e-56 1.7301161047416613 3.836925912904877
1.3523077284714173e-56 1.652055999621345 3.7920649476198633
1.5051787841551348e-56 1.6592829311611488 3.7981190245888117
1.546428309457359e-56 1.62092033911544 3.848844840228691
1.7100530384771376e-56 1.6926774437728356 3.7277335220620054
1.7819754674438986e-56 1.5906797951880398 3.6754051115349986
1.8087170257771659e-56 1.7108883011923863 3.7855905470656697
1.8058124483490912e-56 1.665629961478916 3.7173173255421266
1.8353067951359038e-56 1.6327306581593612 3.5888339580972097
1.924236016999492e-56 1.7162528791765803 3.726328664268339
2.2011970077442413e-56 1.7866813083956208 3.7361459648356714
2.263977229838911e-56 1.705676485058461 3.717632072942976
2.289069594666597e-56 1.7673477367776997 3.8695110823310186
2.3349804475526843e-56 1.689145903863594 3.6254744685963334
2.7040877462060966e-56 1.6846916746821297 3.6687089261931303
2.9295592099702077e-56 1.5933312582387347 3.8211913557390575
3.02744651237476e-56 1.6934598165805714 3.8650887883012235
3.107637670702223e-56 1.727270228850982 3.712720412032705
3.332423369508415e-56 1.6018490275708404 3.7414722243803142
3.6651311701795157e-56 1.6659070511500436 3.6890238959117174
3.785160346436244e-56 1.5699065861505885 3.87321081289273
3.869753887844225e-56 1.7302373066771426 3.7076383426635777
4.0671584215727622e-56 1.728986546617703 3.662244718871132
4.234141131381599e-56 1.7481184612203027 3.926754427797805
4.737811684761363e-56 1.7126844018080432 3.8951963589991134
5.279604017570306e-56 1.7458384364654291 3.8519834660764873
5.363220373761498e-56 1.6815089455143206 3.6653870872346723
5.36825285675312e-56 1.7526868663964614 3.77117007864217
5.457822036423863e-56 1.6962352258262685 3.781179340861439
5.650217073606009e-56 1.5581331224379102 3.831803080486243
5.657560164708725e-56 1.5773997712128889 3.7350928910596735
5.729446397448649e-56 1.644654507644641 3.7569654070005596
5.7887277341636805e-56 1.6340997291664956 3.829637810489156
5.924638726588918e-56 1.5834657771203224 3.676122459812703
5.98561935692178e-56 1.7046166504546822 3.701255412545341
6.166891016524044e-56 1.6352954258411079 3.5622788678630526
7.778165837489958e-56 1.7695153209951329 3.632373667705779
8.26048460566622e-56 1.6960330845338847 3.672475974777223
8.919180300546646e-56 1.6560274858119044 3.6604818552911924
8.930270220158541e-56 1.7142432862140944 3.670476366380732
9.210856886860678e-56 1.6510370916003336 3.562818494212811
9.233819048077923e-56 1.6985552651104818 3.5826983761641475
1.0512441308279184e-55 1.678225527218614 3.648334306913412
1.0603312754988494e-55 1.7020004395822697 3.6814990803711027
1.0561860318556979e-55 1.7004201049460965 3.679736846401952
1.0594034724390801e-55 1.6704365443854532 3.7090653575905095
1.2180316491218208e-55 1.6358192816764783 3.8540556482839543
1.3300400911222677e-55 1.6904835599556 3.8286236225103507
1.3486531274883035e-55 1.5586424645111623 3.790522140711183
1.4216693513329872e-55 1.6122641257037005 3.649824222568362
1.4780551306864758e-55 1.7227537161815358 3.571558991748936
1.5019205997114143e-55 1.7099369795364008 3.775851152998242
1.5095138317243712e-55 1.5655917404020516 3.69894422246808
1.9290378719571448e-55 1.7240116802147836 3.76345432830505
1.9213051298682588e-55 1.6628019923528958 3.778072509693073
1.9670493790960714e-55 1.6576602950195887 3.772537892534118
2.094426287736206e-55 1.6324105378463765 3.6626869781357807
2.1460489630797856e-55 1.6378304439320606 3.5959836468597977
2.781470668865671e-55 1.5775694237615592 3.707316669697497
2.8411469933707474e-55 1.678179588485142 3.819791285760606
3.4186942420850284e-55 1.5478964597180052 3.7740907736150175
4.0545916232950546e-55 1.7037031152420399 3.641168584999977
4.13708766810785e-55 1.7597413870165868 3.6105822988228695
4.2551893182335864e-55 1.662506860204711 3.785054619390619
4.6030163905424194e-55 1.6716959510418592 3.5848698697574712
6.173292938561909e-55 1.6966238562784932 3.8220265349607927
6.483364883885485e-55 1.5506668109297255 3.668118144562049
6.899096056424328e-55 1.6813740852469543 3.7371056164107803
8.242822215011375e-55 1.6553353114124634 3.8882932327906894
8.34703132045413e-55 1.6834949271192459 3.669164521319633
8.545352259728269e-55 1.603630034371192 3.7336963988271528
9.116814092062525e-55 1.7790335860822082 3.7739133662649276
9.288199450530257e-55 1.7462323427566968 3.6287362516584185
1.01097302194521e-54 1.6903504958363413 3.7393067414519225
1.1628530075571852e-54 1.5603831916542452 3.6568805925405816
1.2143168977942137e-54 1.699172489634368 3.6464833031192794
1.2482738738090771e-54 1.6919232762476626 3.5389188428172087
1.263833332644372e-54 1.6258921164150268 3.8889599985180525
1.2917751862218405e-54 1.7459341823136696 3.815042057480659
1.2893747589830554e-54 1.6521900199078008 3.8003781385712725
1.3390599277462794e-54 1.7309552415592702 3.639792778528088
1.5017547428860184e-54 1.707521624621969 3.6545464043543774
1.7473913271131966e-54 1.7142649688278224 3.786328722821871
1.7533442371188507e-54 1.5575178782571415 3.6306477146863148
1.788716094219829e-54 1.727577857432506 3.5773139133103617
1.8065203534921908e-54 1.710697959011556 3.701209944317071
2.056780796970887e-54 1.5569659029943426 3.566903694621057
2.2627781030982864e-54 1.6838074192572061 3.8045270664768522
2.364871454786469e-54 1.6560491506954476 3.7139963346012435
2.4844314561464995e-54 1.6404237279292082 3.720412656456578
2.512656391363562e-54 1.5864403199250843 3.5665754755920265
2.5306814351961832e-54 1.570662141050898 3.805521262138747
3.055599203114381e-54 1.7954326841129995 3.6996232906501643
4.335595674163222e-54 1.762351434246777 3.8141536571863948
5.290826374867184e-54 1.573935582114061 3.6667538502237185
5.461456178561945e-54 1.571206211471272 3.7917390540821203
5.602325079221282e-54 1.7809928529966181 3.8617527980117674
5.646261917095917e-54 1.7070698171671106 3.590746495769344
5.862458024542026e-54 1.747540254064556 3.823032601665999
5.931325179743421e-54 1.6549794053953502 3.709358610584488
6.80326515637127e-54 1.6810604640093687 3.5699656595416944
6.907234461221288e-54 1.6785176853304877 3.6661710173801514
6.973745167709187e-54 1.6311121545075062 3.8043160266150546
7.011128005447078e-54 1.5550130771831863 3.624762224441544
8.826271102042147e-54 1.6603013331377023 3.64970278319143
1.0096760374386323e-53 1.6277541386133754 3.6302748326905667
1.2164279108810283e-53 1.752067007964758 3.724082520348893
1.222052269883123e-53 1.7080254965298263 3.7511535991392497
1.4613268897086466e-53 1.63211283225968 3.7881720909803818
1.6176631077073596e-53 1.7243050920380631 3.6939674776376856
1.7053314126658419e-53 1.7624259799598598 3.7571533180617567
1.696931081052912e-53 1.7422741930393206 3.889424994444448
1.8956036464550764e-53 1.6048807187439618 3.8148677869408685
1.9498565739899888e-53 1.5943177800154626 3.6214380946622162
2.0378776888549402e-53 1.6476114501573402 3.682826053093671
2.0509451203393893e-53 1.7663215508055599 3.6865957284938777
2.176848918547125e-53 1.5860501983559347 3.791045686113525
2.2733205462908923e-53 1.6810124887836224 3.6301312165357933
2.517331807456112e-53 1.6499200704740882 3.719587234815874
2.900650742240899e-53 1.6554987944984099 3.8497132784060937
2.980305670160741e-53 1.7550037076357303 3.6652210861021923
3.1181125798706926e-53 1.7009270040819215 3.6604317927390277
3.563673733048789e-53 1.635142729294746 3.645962591877037
3.9492784252087327e-53 1.6538433161348456 3.8147572283153237
4.106710111023705e-53 1.7185066530312398 3.6714530640253087
4.633171421824144e-53 1.7153631587454035 3.670305958698345
5.090399614606959e-53 1.6788532490775152 3.79204841440728
5.290873810974317e-53 1.7363522660567705 3.736028610449122
6.006325156751431e-53 1.6881839187811902 3.6232016120208446
6.211450409875351e-53 1.7190165556755588 3.8151068344592027
6.758298174369351e-53 1.6924265149865496 3.595064028937147
7.108619121743799e-53 1.6729033136600044 3.745691522446352
7.180923858236217e-53 1.5814152831454638 3.834376696805647
9.97063008609487e-53 1.6512123089034056 3.7726061086539704
1.4223527723914682e-52 1.7268110223410673 3.7446769035774303
1.6887731989163183e-52 1.6600714294459666 3.7902362419867406
1.816588118241334e-52 1.622213768053486 3.789356831024035
1.8865266710374314e-52 1.6595494489050653 3.8790419446534
2.077476479274536e-52 1.6968267522872336 3.6703918118492247
2.139645666234035e-52 1.681432896725532 3.539117168643642
2.1612186573469183e-52 1.7228033008727461 3.8234269112073975
2.1630400488751356e-52 1.5802944487002697 3.766929738668703
2.180502521962962e-52 1.7009379416963295 3.6330974355456993
2.1958561269071173e-52 1.6284051736321317 3.7985829655971144
2.539451839083191e-52 1.7529456157721168 3.6919635546363834
2.6822627735900667e-52 1.6793472860239032 3.6925807461687667
2.698384038285561e-52 1.640075510480151 3.809428595619478
3.0092730388266337e-52 1.6671849296879855 3.721322619067929
3.0861556514747475e-52 1.7442193368559873 3.5634402832042884
3.402121337359979e-52 1.5364587104843008 3.702504976693426
3.887024585707461e-52 1.7529325635428017 3.795377871738298
4.1437416326437026e-52 1.6424752997422254 3.6475889904339125
4.5323266272655884e-52 1.633385504782642 3.541525649953107
5.3668004321509516e-52 1.743996692741876 3.6741670644019675
5.423875930029457e-52 1.738801129296645 3.785646707371512
5.846381192999723e-52 1.6605454489425973 3.9461805048927308
6.028044805239737e-52 1.6839644396186784 3.652681326771375
6.0024963021036434e-52 1.6009852689756974 3.775849094128269
6.417120672542403e-52 1.7355450229550757 3.839898135286948
6.5707454772907954e-52 1.6039614462000835 3.64535467659339
6.566555713951462e-52 1.6106570323778961 3.856415538290114
7.11550393124175e-52 1.6385447649574871 3.7024297773107926
7.304261836084651e-52 1.6187900153317467 3.8232986690949042
7.439101495622007e-52 1.6621380202277263 3.7715059475454145
1.0553039710947043e-51 1.5599175973917259 3.828506697861588
1.1444065912543277e-51 1.623423093132724 3.887170951506074
1.4180331491712364e-51 1.7001766078030442 3.6513071019618506
1.4203878201450382e-51 1.7653307833991199 3.7998502581904603
1.5964254241417177e-51 1.6194302566550163 3.6819709336431323
1.6774392393843635e-51 1.7276723670189145 3.728667606122369
1.7476049503171738e-51 1.6873939507659976 3.8452391095387557
1.7823578949702172e-51 1.775736878430536 3.7886565867755335
1.8853560319451654e-51 1.6780574176742 3.8339241909004245
2.0999519601534413e-51 1.6535875304910035 3.7565916448261376
2.2567759915413833e-51 1.675845748844968 3.7810832371738514
2.291164560342681e-51 1.6026925913286902 3.705772491271886
2.3315027914491228e-51 1.6842060055653456 3.8902868659954866
2.606153181067019e-51 1.7148950567356849 3.782130772182086
2.712085942324073e-51 1.6147932307781883 3.835310960153909
2.809412394239064e-51 1.687152787954393 3.9472924724689062
2.829855068815813e-51 1.66180697200695 3.802967754163197
3.082646147347656e-51 1.7016310720631114 3.6713974326467604
3.2699879174368594e-51 1.6110903443335003 3.7027521977951015
3.5246906035221035e-51 1.6367889359032959 3.6729483260352778
4.061844894971108e-51 1.733017094130613 3.501320448475598
4.2052509462229106e-51 1.7299415787633343 3.7615002633830987
4.3566482786321765e-51 1.727566619945578 3.8515820976717245
4.451020561940988e-51 1.7239192127926786 3.78673262693645
5.686969976028484e-51 1.6851687863804212 3.691209170667489
6.354243482316257e-51 1.7284600299132609 3.8427766568918806
6.721987733437945e-51 1.5871119067764279 3.7103297301609874
6.745156357205472e-51 1.6423514068815876 3.5791347120831363
1.0119682549290035e-50 1.690017850524582 3.6829495134114674
1.0430331939715954e-50 1.7003670667763147 3.6835217485371086
1.075618617249338e-50 1.7239877199251357 3.7130872817128617
1.1035075339704592e-50 1.635605922655837 3.434140760000485
1.3504814084443861e-50 1.712072336164939 3.780922900677244
1.3656980563864267e-50 1.6920694966439593 3.6707716038984213
1.3985581667774698e-50 1.714828992696364 3.568511406385158
1.4554219325128126e-50 1.6446479130408203 3.81174521244716
1.5187687313451945e-50 1.6909604793033726 3.515388119940867
1.595427484073424e-50 1.6466303450091653 3.6611618893950064
1.6725604888936987e-50 1.6425315525214357 3.6083502448719824
1.684920178030435e-50 1.656728276736418 3.519450759818381
1.805257360901455e-50 1.6364383944852543 3.7028702837988448
1.80860734631985e-50 1.6616780685989316 3.828311551789704
1.969134900991973e-50 1.6460727055372741 3.7139438898495127
2.4900407799014e-50 1.6443850893320455 3.5542036387193034
2.6581624588642164e-50 1.7062579504387538 3.890741473936409
3.2875496523167272e-50 1.638161169528363 3.6609464966353595
3.840587819003982e-50 1.669695010580376 3.821324496025106
3.860519963015128e-50 1.7620313896035928 3.7314401366620813
4.967824669200801e-50 1.7290818514799922 3.5977088205912513
5.175932533085855e-50 1.6885873427786962 3.745380619066456
6.61447535990058e-50 1.7143417585954048 3.6637103224618923
6.625828777785564e-50 1.6576128201102769 3.7035131536348627
6.641330879076372e-50 1.6527626668696835 3.686425367036472
6.70788757910647e-50 1.6340718937301895 3.73822312032919
6.7555838299690345e-50 1.6981170773299579 3.800251201902438
6.842174727027088e-50 1.6739026205298946 3.7963277058220144
7.835861523053405e-50 1.7141916478087507 3.6746749252485627
7.914429557891592e-50 1.7136035457910586 3.755063480355144
8.400236475190265e-50 1.678454176784113 3.7711073191616884
8.640877440964788e-50 1.6532078248256328 3.7382695519580493
9.851162681977388e-50 1.6579470956481521 3.666567823861997
1.1128605389082331e-49 1.6520503313106127 3.651870382640708
1.1599317871678567e-49 1.7144993586576311 3.6674920290398485
1.3767852143690501e-49 1.548186506862224 3.7536175461980625
1.5175219952644208e-49 1.705486970579813 3.8769501616810826
1.57961022260687e-49 1.7443700807466085 3.545639282769186
1.5969758624039345e-49 1.76161259125572 3.7022962633895102
1.76955032303604e-49 1.6680321821116473 3.7880780338357987
2.057859376730023e-49 1.6637117797899377 3.869033639904091
2.0885086563508255e-49 1.5919961970969967 3.6437781132285427
2.1437649476009958e-49 1.684068395061309 3.7247975934703534
2.393911153461676e-49 1.716195926333616 3.812605332819151
2.91089502048162e-49 1.708247539161579 3.589161195201908
3.0696170264543598e-49 1.738695111650383 3.7886289152809614
3.3615723025392757e-49 1.5691709875662587 3.7572382135734212
3.4655085032172e-49 1.6529187933292953 3.6674149896944934
3.479437801796225e-49 1.6398970428102628 3.749059793593026
3.586103685262666e-49 1.6636548135015823 3.710055781180564
3.654529701692015e-49 1.6373191257881614 3.7236294695231424
3.736852426730051e-49 1.659651570866254 3.553116754457326
3.718658801694317e-49 1.7161457492009942 3.824262703393323
3.977577750753094e-49 1.7451216738411892 3.773138234897913
4.29290373632101e-49 1.7719681131517562 3.913008817063487
4.403795989556097e-49 1.8049733511389419 3.61742647047752
4.543172327414889e-49 1.7707568529646491 3.5259692950139776
4.604901596911459e-49 1.6418386648159684 3.8006416660859488
4.7636587212231785e-49 1.759699828624104 3.7945888094006035
4.8095837426071066e-49 1.6866164039702038 3.661393149988497
4.996691214223746e-49 1.7205637114189827 3.8152096083600937
5.011092444722893e-49 1.5585345364594358 3.7359015549949546
5.0941451442578304e-49 1.6676085412976813 3.7802418109353986
5.162352279985721e-49 1.6151434250111354 3.7079552024040625
6.006513179847693e-49 1.7665000198926086 3.5677474929078294
6.256529235738719e-49 1.5573617143258907 3.7520724151648706
6.540155441895259e-49 1.8011898900592196 3.868121416663423
6.601598602487869e-49 1.7433523053274942 3.724811172567137
7.116749764946362e-49 1.709744695468554 3.6466343202970966
7.57042577206517e-49 1.7288588000105722 3.6675406425075336
7.571403139612615e-49 1.6634687451199222 3.5659532966147984
8.811342638178647e-49 1.7256931233893242 3.6850827948824048
8.974448518500624e-49 1.5692032755859993 3.642340606886312
9.103866089717086e-49 1.6942834659318082 3.5774520851615166
9.060429734559447e-49 1.631709162949499 3.71083797299935
